Position;Measurement;DateTime;MethodName;ResultType;SampleName;DigestionRun;StandardType;SampleType;CoreID;Top;Bottom;Replicate;CalConc;CalGroup;As 189.042;Cd 214.438;Co 228.616;Cr 267.716;Cu 324.754;Fe 259.9_2;Fe 262.829;Mn 257.611;Ni 231.604;Pb 220.353;Sn 242.949;Ti 307.864;Ti 334.941;Zn 213.856
133;Single;10.03.17 10:20;sedi_metalle;RawInt;Sn 2.5 mg C;;;SnCal;;;;;2.5;3;13573.2;37043.9;65603.7;64595.8;178286;44808.3;43482.1;53795.1;77695.9;33238.8;156231;131657;196093;37281.8
132;Average;10.03.17 10:20;sedi_metalle;RawInt;Sn 2.5 mg C;;;SnCal;;;;;2.5;3;13578.9;37217;65777.8;64443.2;178652;44918.4;43406.3;54069.1;77672.9;33279.6;155546;131568;196330;37334.9
131;StdDev;10.03.17 10:20;sedi_metalle;RawInt;Sn 2.5 mg C;;;SnCal;;;;;2.5;3;30.354;297.166;425.031;306.697;869.448;286.068;248.663;279.082;296.618;221.787;616.279;631.223;1008.6;94.437
130;Single;10.03.17 10:15;sedi_metalle;RawInt;Sn 1.25 mg C;;;SnCal;;;;;1.25;3;13563.9;37118.5;66289.2;64946;180171;45362.5;43634.3;54654.7;78205.2;33483.8;117753;132710;197679;38047.1
129;Single;10.03.17 10:15;sedi_metalle;RawInt;Sn 1.25 mg C;;;SnCal;;;;;1.25;3;13533.8;37032.9;65676.4;64354.6;178665;44896.8;43196.6;54128.6;77732.7;33133.9;117163;131398;196248;37661.8
128;Single;10.03.17 10:16;sedi_metalle;RawInt;Sn 1.25 mg C;;;SnCal;;;;;1.25;3;13523.4;36823.7;65546.1;64414.7;178593;44894.9;43185.8;54158;77620.6;33118.1;116554;131597;196260;37932.6
127;Average;10.03.17 10:16;sedi_metalle;RawInt;Sn 1.25 mg C;;;SnCal;;;;;1.25;3;13540.4;36991.7;65837.2;64571.8;179143;45051.4;43338.9;54313.8;77852.8;33245.3;117157;131902;196729;37880.5
126;StdDev;10.03.17 10:16;sedi_metalle;RawInt;Sn 1.25 mg C;;;SnCal;;;;;1.25;3;21.033;151.657;396.8;325.486;891.002;269.422;255.881;295.623;310.263;206.727;599.525;707.073;822.746;197.863
125;Single;10.03.17 10:11;sedi_metalle;RawInt;Sn 0.5 mg C;;;SnCal;;;;;0.5;3;13628.8;41040.1;67799.7;66040.7;181922;46453.6;43843.9;60797.9;79513.3;33758.3;95381.1;132556;198164;39658.9
124;Single;10.03.17 10:12;sedi_metalle;RawInt;Sn 0.5 mg C;;;SnCal;;;;;0.5;3;13562.2;36729.5;65803.2;64617.4;179469;44876.5;43470.3;53940.2;77744.7;33358.7;94747.7;132005;196943;37326.9
123;Single;10.03.17 10:12;sedi_metalle;RawInt;Sn 0.5 mg C;;;SnCal;;;;;0.5;3;13625.4;38148.1;66673.2;65238.2;179890;45632;43654.8;56385.9;78272.7;33478.3;94758.7;131997;197218;37988.6
122;Average;10.03.17 10:12;sedi_metalle;RawInt;Sn 0.5 mg C;;;SnCal;;;;;0.5;3;13605.5;38639.2;66758.7;65298.8;180427;45654;43656.3;57041.3;78510.2;33531.8;94962.5;132186;197442;38324.8
121;StdDev;10.03.17 10:12;sedi_metalle;RawInt;Sn 0.5 mg C;;;SnCal;;;;;0.5;3;37.509;2196.87;1000.99;713.58;1311.71;788.781;186.805;3475.52;907.911;205.095;362.56;320.454;640.492;1201.8
120;Single;10.03.17 10:08;sedi_metalle;RawInt;S 5.0 mg C;;;MerckIVCal;;;;;5;3;13869.2;7762470;3142460;2291030;2780040;1686290;326349;11953000;2236460;341768;81671.4;132652;199198;4532600
119;Single;10.03.17 10:08;sedi_metalle;RawInt;S 5.0 mg C;;;MerckIVCal;;;;;5;3;13898.3;7821350;3147370;2280210;2765410;1681640;331437;12028000;2223560;339125;82597.9;133827;200557;4538970
118;Single;10.03.17 10:09;sedi_metalle;RawInt;S 5.0 mg C;;;MerckIVCal;;;;;5;3;13876.7;7757250;3120980;2250460;2730710;1654570;325729;11977600;2195240;336254;82009.3;132860;199358;4509310
117;Average;10.03.17 10:09;sedi_metalle;RawInt;S 5.0 mg C;;;MerckIVCal;;;;;5;3;13881.4;7780360;3136940;2273900;2758720;1674170;327838;11986200;2218420;339049;82092.9;133113;199704;4526960
116;StdDev;10.03.17 10:09;sedi_metalle;RawInt;S 5.0 mg C;;;MerckIVCal;;;;;5;3;15.109;35597.1;14035.3;21008.2;25336.3;17129.7;3131.92;38232.4;21085.2;2757.79;468.869;627.027;742.752;15613.7
115;Single;10.03.17 10:04;sedi_metalle;RawInt;S 2.5 mg C;;;MerckIVCal;;;;;2.5;3;13708.2;3896640;1614740;1172840;1466940;859384;183106;5944890;1149760;190133;81344.4;133188;199325;2317590
114;Single;10.03.17 10:05;sedi_metalle;RawInt;S 2.5 mg C;;;MerckIVCal;;;;;2.5;3;13663.3;3830940;1593590;1160620;1452820;853915;185404;5858840;1136460;189036;80543.9;132678;198355;2291690
113;Single;10.03.17 10:05;sedi_metalle;RawInt;S 2.5 mg C;;;MerckIVCal;;;;;2.5;3;13683.2;3864530;1603320;1165060;1459330;853442;182559;5887830;1142330;189425;80016.9;132111;197703;2299730
112;Average;10.03.17 10:05;sedi_metalle;RawInt;S 2.5 mg C;;;MerckIVCal;;;;;2.5;3;13684.9;3864040;1603880;1166170;1459700;855580;183690;5897190;1142850;189531;80635.1;132659;198461;2303000
111;StdDev;10.03.17 10:05;sedi_metalle;RawInt;S 2.5 mg C;;;MerckIVCal;;;;;2.5;3;22.498;32852.8;10586.2;6185.61;7067.14;3302.55;1509.64;43781.4;6665.23;556.177;668.429;538.751;816.179;13256.6
110;Single;10.03.17 10:00;sedi_metalle;RawInt;S 1.25 mg C;;;MerckIVCal;;;;;1.25;3;13751.9;2022350;839502;619149;821290;452130;114456;3069340;613598;113198;80894.2;133377;199394;1155600
109;Single;10.03.17 10:01;sedi_metalle;RawInt;S 1.25 mg C;;;MerckIVCal;;;;;1.25;3;13899.9;2019240;838492;617647;820108;452386;116322;3016200;613541;112846;80969;133550;199685;1158950
108;Single;10.03.17 10:02;sedi_metalle;RawInt;S 1.25 mg C;;;MerckIVCal;;;;;1.25;3;13759.6;2015050;836757;619463;818598;448282;115283;3074300;611698;113973;80626.1;133665;199599;1153380
107;Average;10.03.17 10:02;sedi_metalle;RawInt;S 1.25 mg C;;;MerckIVCal;;;;;1.25;3;13803.8;2018880;838250;618753;819999;450933;115354;3053280;612946;113339;80829.8;133531;199559;1155980
106;StdDev;10.03.17 10:02;sedi_metalle;RawInt;S 1.25 mg C;;;MerckIVCal;;;;;1.25;3;83.314;3663.29;1388.37;970.606;1349.33;2299.11;935.005;32207.8;1080.89;576.579;180.302;144.97;149.5;2804.04
105;Single;10.03.17 09:57;sedi_metalle;RawInt;S 0.5 mg C;;;MerckIVCal;;;;;0.5;3;13993.8;899732;405018;308140;460521;229362;75405.9;1401680;313245;68928.8;81681.1;134689;201584;520630
104;Single;10.03.17 09:57;sedi_metalle;RawInt;S 0.5 mg C;;;MerckIVCal;;;;;0.5;3;14057.7;905162;407326;307497;462204;228923;76228.9;1401750;315156;68901;82015.7;135965;203049;525417
103;Single;10.03.17 09:58;sedi_metalle;RawInt;S 0.5 mg C;;;MerckIVCal;;;;;0.5;3;13939.4;876662;396645;305222;454624;225711;74652.1;1367640;307241;68407;81184.4;134229;200561;508691
102;Average;10.03.17 09:58;sedi_metalle;RawInt;S 0.5 mg C;;;MerckIVCal;;;;;0.5;3;13997;893852;402996;306953;459116;227999;75429;1390360;311881;68745.6;81627.1;134961;201731;518246
101;StdDev;10.03.17 09:58;sedi_metalle;RawInt;S 0.5 mg C;;;MerckIVCal;;;;;0.5;3;59.214;15132.5;5620.17;1533.18;3980.44;1993.3;788.653;19673.2;4130.12;293.565;418.276;899.395;1250.53;8614.08
100;Single;10.03.17 09:53;sedi_metalle;RawInt;S 0 mg C;;;MerckIVCal;;;;;0;3;13941.2;36712.9;66898.1;65745.4;181889;55234.6;45854.8;55399.3;79159;33971.1;80741.8;134206;200954;38450.8
99;Single;10.03.17 09:54;sedi_metalle;RawInt;S 0 mg C;;;MerckIVCal;;;;;0;3;13774.3;36571.7;66985.5;65713.9;182020;52387;45269.5;55036;79204.2;33918.7;81027.7;134537;200669;37884.3
98;Single;10.03.17 09:54;sedi_metalle;RawInt;S 0 mg C;;;MerckIVCal;;;;;0;3;13895.6;36783.1;67069.5;66029.8;182605;51367.9;45510.2;55026.7;79636.5;34104.9;81351.9;134767;201450;37993.3
97;Average;10.03.17 09:54;sedi_metalle;RawInt;S 0 mg C;;;MerckIVCal;;;;;0;3;13870.4;36689.2;66984.4;65829.7;182171;52996.5;45544.8;55154;79333.2;33998.2;81040.5;134503;201024;38109.5
96;StdDev;10.03.17 09:54;sedi_metalle;RawInt;S 0 mg C;;;MerckIVCal;;;;;0;3;86.264;107.669;85.706;174.006;381.235;2004.11;294.183;212.487;263.607;96.02;305.25;282.011;395.222;300.585
95;Single;10.03.17 09:50;sedi_metalle;RawInt;ZH16-11 17 8-8.5 3;2;;Sample;ZH-16-11;8;8.5;3;;;15331.2;49594.4;71949.6;175359;275584;6170320;1111970;1062900;90973.9;74733.5;86654.3;266589;781871;585599
94;Single;10.03.17 09:50;sedi_metalle;RawInt;ZH16-11 17 8-8.5 3;2;;Sample;ZH-16-11;8;8.5;3;;;15458.6;50724.1;72665.6;181436;281684;6382120;1121790;1103920;92394.7;77069.9;87943.3;270734;795398;604890
93;Single;10.03.17 09:51;sedi_metalle;RawInt;ZH16-11 17 8-8.5 3;2;;Sample;ZH-16-11;8;8.5;3;;;15395.6;50034.5;72523;177708;278322;6332130;1139940;1085550;91733;75628.7;87378.6;269234;796882;598836
92;Average;10.03.17 09:51;sedi_metalle;RawInt;ZH16-11 17 8-8.5 3;2;;Sample;ZH-16-11;8;8.5;3;;;15395.1;50117.7;72379.4;178168;278530;6294860;1124570;1084120;91700.5;75810.7;87325.4;268852;791384;596442
91;StdDev;10.03.17 09:51;sedi_metalle;RawInt;ZH16-11 17 8-8.5 3;2;;Sample;ZH-16-11;8;8.5;3;;;63.701;569.423;378.985;3064.47;3055.31;110710;14190.2;20547.2;710.956;1178.79;646.145;2098.69;8271.56;9865.87
90;Single;10.03.17 09:46;sedi_metalle;RawInt;ZH16-11 17 8-8.5 2;2;;Sample;ZH-16-11;8;8.5;2;;;15454.9;49967.2;72758.5;175540;279883;6094170;1088820;1049310;92019.4;74442.6;87361.9;263380;761827;579666
89;Single;10.03.17 09:47;sedi_metalle;RawInt;ZH16-11 17 8-8.5 2;2;;Sample;ZH-16-11;8;8.5;2;;;15340.9;49996;72736.3;175375;280264;6083030;1068690;1061800;92038.5;74551.6;87787.9;261143;758068;581168
88;Single;10.03.17 09:47;sedi_metalle;RawInt;ZH16-11 17 8-8.5 2;2;;Sample;ZH-16-11;8;8.5;2;;;15432.1;50017.2;72782.9;176426;280810;6133330;1102500;1064280;91993.5;75119.8;87686.3;264781;769603;588622
87;Average;10.03.17 09:47;sedi_metalle;RawInt;ZH16-11 17 8-8.5 2;2;;Sample;ZH-16-11;8;8.5;2;;;15409.3;49993.5;72759.2;175780;280319;6103510;1086670;1058460;92017.1;74704.7;87612;263101;763166;583152
86;StdDev;10.03.17 09:47;sedi_metalle;RawInt;ZH16-11 17 8-8.5 2;2;;Sample;ZH-16-11;8;8.5;2;;;60.323;25.096;23.309;565.217;465.941;26418.7;17007.2;8023.42;22.586;363.623;222.499;1834.94;5882.92;4796.32
85;Single;10.03.17 09:42;sedi_metalle;RawInt;ZH16-11 17 8-8.5 1;2;;Sample;ZH-16-11;8;8.5;1;;;15363.4;49948.6;72862.9;175413;276975;5962960;1062500;1039760;92006.3;75390.8;87878.6;252603;717315;572402
84;Single;10.03.17 09:43;sedi_metalle;RawInt;ZH16-11 17 8-8.5 1;2;;Sample;ZH-16-11;8;8.5;1;;;15485.9;49207.4;72154.9;172988;274287;6010460;1054490;1027530;91245.7;74439.4;87062.3;250717;710890;564719
83;Single;10.03.17 09:44;sedi_metalle;RawInt;ZH16-11 17 8-8.5 1;2;;Sample;ZH-16-11;8;8.5;1;;;15434.2;49873.2;72876.8;176223;277714;6052510;1077860;1055010;92294.4;75799.8;88153.8;253519;726328;580433
82;Average;10.03.17 09:44;sedi_metalle;RawInt;ZH16-11 17 8-8.5 1;2;;Sample;ZH-16-11;8;8.5;1;;;15427.8;49676.4;72631.5;174875;276325;6008640;1064950;1040770;91848.8;75210;87698.2;252280;718178;572518
81;StdDev;10.03.17 09:44;sedi_metalle;RawInt;ZH16-11 17 8-8.5 1;2;;Sample;ZH-16-11;8;8.5;1;;;61.498;407.912;412.835;1683.35;1803.51;44802.6;11876.1;13767.6;541.8;697.989;567.664;1428.71;7755.07;7857.64
80;Single;10.03.17 09:39;sedi_metalle;RawInt;ZH16-11 15 7-7.5 3;2;;Sample;ZH-16-11;7;7.5;3;;;15773.1;85636.1;71733.9;161351;256996;6064260;1088020;941398;92482.3;64926.3;87300.1;280706;839452;1640670
79;Single;10.03.17 09:39;sedi_metalle;RawInt;ZH16-11 15 7-7.5 3;2;;Sample;ZH-16-11;7;7.5;3;;;15709.4;85141.4;71589.9;161161;256441;6123730;1071210;958854;92249.6;64483.5;87362.6;275714;838511;1659430
78;Single;10.03.17 09:40;sedi_metalle;RawInt;ZH16-11 15 7-7.5 3;2;;Sample;ZH-16-11;7;7.5;3;;;15752.5;85130.2;72117.9;161005;257408;6112240;1101600;949557;92702.9;64928.9;87760.6;280587;847625;1656410
77;Average;10.03.17 09:40;sedi_metalle;RawInt;ZH16-11 15 7-7.5 3;2;;Sample;ZH-16-11;7;7.5;3;;;15745;85302.6;71813.9;161172;256948;6100080;1086940;949936;92478.3;64779.6;87474.4;279002;841863;1652170
76;StdDev;10.03.17 09:40;sedi_metalle;RawInt;ZH16-11 15 7-7.5 3;2;;Sample;ZH-16-11;7;7.5;3;;;32.505;288.903;272.94;173.278;485.259;31545.7;15223.6;8734.18;226.677;256.405;249.79;2848.4;5012.46;10073.1
75;Single;10.03.17 09:35;sedi_metalle;RawInt;ZH16-11 15 7-7.5 2;2;;Sample;ZH-16-11;7;7.5;2;;;15419.2;80376.5;71109.4;153894;249253;5578240;977619;872649;90955.7;61850.3;86683.7;264018;778149;1503450
74;Single;10.03.17 09:36;sedi_metalle;RawInt;ZH16-11 15 7-7.5 2;2;;Sample;ZH-16-11;7;7.5;2;;;15430.1;80492.3;71687.3;154290;249979;5483790;986758;875621;91188.5;62106.7;87105.9;264939;780491;1508480
73;Single;10.03.17 09:36;sedi_metalle;RawInt;ZH16-11 15 7-7.5 2;2;;Sample;ZH-16-11;7;7.5;2;;;15529.4;80200;71151.1;154547;249842;5555300;1004470;883687;91045.1;62071.8;86561.8;266904;789061;1531600
72;Average;10.03.17 09:36;sedi_metalle;RawInt;ZH16-11 15 7-7.5 2;2;;Sample;ZH-16-11;7;7.5;2;;;15459.6;80356.3;71315.9;154244;249691;5539110;989616;877319;91063.1;62009.6;86783.8;265287;782567;1514510
71;StdDev;10.03.17 09:36;sedi_metalle;RawInt;ZH16-11 15 7-7.5 2;2;;Sample;ZH-16-11;7;7.5;2;;;60.723;147.197;322.288;328.956;385.739;49262.4;13651.7;5711.55;117.439;139.057;285.528;1474.14;5744.59;15012.5
70;Single;10.03.17 09:32;sedi_metalle;RawInt;ZH16-11 15 7-7.5 1;2;;Sample;ZH-16-11;7;7.5;1;;;15330.4;81113.8;70767.4;150381;246506;5339600;952215;837995;90818.9;60762.4;86768.4;258816;749537;1452520
69;Single;10.03.17 09:32;sedi_metalle;RawInt;ZH16-11 15 7-7.5 1;2;;Sample;ZH-16-11;7;7.5;1;;;15321.1;79925.6;70195.9;148672;244502;5288680;947349;838902;89963.6;60018.3;86128.2;255192;747529;1449360
68;Single;10.03.17 09:33;sedi_metalle;RawInt;ZH16-11 15 7-7.5 1;2;;Sample;ZH-16-11;7;7.5;1;;;15408.5;80501.6;71106.5;149660;245953;5304670;950780;834608;90658.6;60665.6;86364;257871;748185;1443070
67;Average;10.03.17 09:33;sedi_metalle;RawInt;ZH16-11 15 7-7.5 1;2;;Sample;ZH-16-11;7;7.5;1;;;15353.3;80513.7;70689.9;149571;245654;5310980;950115;837168;90480.4;60482.1;86420.2;257293;748417;1448320
66;StdDev;10.03.17 09:33;sedi_metalle;RawInt;ZH16-11 15 7-7.5 1;2;;Sample;ZH-16-11;7;7.5;1;;;48.002;594.192;460.216;857.969;1034.99;26040.5;2500.3;2263.22;454.654;404.568;323.779;1879.87;1023.91;4810.62
65;Single;10.03.17 09:28;sedi_metalle;RawInt;ZH16-11 13 6-6.5;2;;Sample;ZH-16-11;6;6.5;;;;15201.3;73030;71245;141523;253400;5848040;1048240;849323;91677.4;61611.9;86975.9;272007;811827;1402040
64;Single;10.03.17 09:29;sedi_metalle;RawInt;ZH16-11 13 6-6.5;2;;Sample;ZH-16-11;6;6.5;;;;15271.4;72671.3;71559.7;140506;252971;5901450;1056830;840380;91751.9;61571.8;87200.5;271907;812821;1391610
63;Single;10.03.17 09:29;sedi_metalle;RawInt;ZH16-11 13 6-6.5;2;;Sample;ZH-16-11;6;6.5;;;;15221;72669.3;71334.9;140736;252847;5900850;1039270;841768;91827.9;61391.4;87178.4;271152;807254;1386830
62;Average;10.03.17 09:29;sedi_metalle;RawInt;ZH16-11 13 6-6.5;2;;Sample;ZH-16-11;6;6.5;;;;15231.2;72790.2;71379.9;140922;253073;5883450;1048110;843824;91752.4;61525;87118.3;271689;810634;1393490
61;StdDev;10.03.17 09:29;sedi_metalle;RawInt;ZH16-11 13 6-6.5;2;;Sample;ZH-16-11;6;6.5;;;;36.153;207.675;162.097;533.316;290.18;30664.5;8780.69;4812.86;75.251;117.454;123.787;467.449;2969.06;7777.93
60;Single;10.03.17 09:25;sedi_metalle;RawInt;ZH16-11 11 5-5.5;2;;Sample;ZH-16-11;5;5.5;;;;15242.8;77420.9;71843.2;124580;237817;6387520;1120880;1031660;93350.8;54717.3;88369.8;301790;946446;1511350
59;Single;10.03.17 09:25;sedi_metalle;RawInt;ZH16-11 11 5-5.5;2;;Sample;ZH-16-11;5;5.5;;;;15156.8;76910.8;71925.9;124252;237551;6321980;1123790;1014690;93462.7;54492.1;88180.6;301457;942492;1487870
58;Single;10.03.17 09:26;sedi_metalle;RawInt;ZH16-11 11 5-5.5;2;;Sample;ZH-16-11;5;5.5;;;;15116.3;76638.7;72000.2;123633;237210;6347830;1109060;1019650;93037.3;54415.2;87991.9;299314;938852;1491010
57;Average;10.03.17 09:26;sedi_metalle;RawInt;ZH16-11 11 5-5.5;2;;Sample;ZH-16-11;5;5.5;;;;15172;76990.1;71923.1;124155;237526;6352440;1117910;1022000;93283.6;54541.5;88180.8;300854;942597;1496740
56;StdDev;10.03.17 09:26;sedi_metalle;RawInt;ZH16-11 11 5-5.5;2;;Sample;ZH-16-11;5;5.5;;;;64.599;397.089;78.537;480.894;304.271;33012.6;7801.21;8725.66;220.518;157;188.95;1343.75;3798.08;12746.8
55;Single;10.03.17 09:21;sedi_metalle;RawInt;ZH16-11 06 2.5-3;2;;Sample;ZH-16-11;2.5;3;;;;15196.8;54967.4;71653.3;136874;237149;5539210;982827;795136;97676.6;49354.7;87716;282892;865956;768951
54;Single;10.03.17 09:21;sedi_metalle;RawInt;ZH16-11 06 2.5-3;2;;Sample;ZH-16-11;2.5;3;;;;15162.1;55056.2;71599.2;137716;238131;5555260;976357;796272;98065.3;49485.7;87881.6;283012;862310;770174
53;Single;10.03.17 09:22;sedi_metalle;RawInt;ZH16-11 06 2.5-3;2;;Sample;ZH-16-11;2.5;3;;;;15072;55276.3;71449.7;137175;237496;5508840;974103;789729;97666.6;49400.1;87488.1;282811;860212;764443
52;Average;10.03.17 09:22;sedi_metalle;RawInt;ZH16-11 06 2.5-3;2;;Sample;ZH-16-11;2.5;3;;;;15143.6;55100;71567.4;137255;237592;5534440;977762;793712;97802.8;49413.5;87695.2;282905;862826;767856
51;StdDev;10.03.17 09:22;sedi_metalle;RawInt;ZH16-11 06 2.5-3;2;;Sample;ZH-16-11;2.5;3;;;;64.417;159.033;105.459;426.663;497.989;23575.3;4528.61;3496.12;227.358;66.52;197.57;101.129;2906.56;3018.34
50;Single;10.03.17 09:17;sedi_metalle;RawInt;ZH16-11 01 0-0.5;2;;Sample;ZH-16-11;0;0.5;;;;14745.2;42501.7;70374.1;94202.8;217934;4035230;720407;635086;91060.7;40960.8;85118.4;240175;669456;320533
49;Single;10.03.17 09:18;sedi_metalle;RawInt;ZH16-11 01 0-0.5;2;;Sample;ZH-16-11;0;0.5;;;;14749.6;42629.8;70370;93906.3;217723;3992450;708574;640547;91015.6;40837.1;85063.1;237588;666504;320617
48;Single;10.03.17 09:18;sedi_metalle;RawInt;ZH16-11 01 0-0.5;2;;Sample;ZH-16-11;0;0.5;;;;14674.1;42673.9;70162.2;93924.4;217720;4024310;722925;634263;91022.9;40887.1;85117.1;239503;668759;319311
47;Average;10.03.17 09:18;sedi_metalle;RawInt;ZH16-11 01 0-0.5;2;;Sample;ZH-16-11;0;0.5;;;;14723;42601.8;70302.1;94011.2;217792;4017330;717302;636632;91033.1;40895;85099.5;239089;668240;320154
46;StdDev;10.03.17 09:18;sedi_metalle;RawInt;ZH16-11 01 0-0.5;2;;Sample;ZH-16-11;0;0.5;;;;42.377;89.45;121.174;166.206;122.696;22227.7;7662.8;3415.37;24.208;62.227;31.559;1342.35;1543;730.978
45;Single;10.03.17 09:14;sedi_metalle;RawInt;Sn 5.0 mg D;;;SnCal;;;;;5;4;14088.5;39875.3;68087.2;66797.9;184582;46750.6;45112.9;56349.2;80809.7;34630.5;249577;135991;202519;38755.7
44;Single;10.03.17 09:14;sedi_metalle;RawInt;Sn 5.0 mg D;;;SnCal;;;;;5;4;14096.2;39467.5;68286.1;67049.7;185242;46670.3;45059.3;56198.3;80812.8;34740.3;250028;136124;202825;38649.5
43;Single;10.03.17 09:15;sedi_metalle;RawInt;Sn 5.0 mg D;;;SnCal;;;;;5;4;14189;39434.9;68306.3;66719.1;184586;46613.4;45026.3;56023.2;80633.1;34606.1;249704;135946;203192;38487
42;Average;10.03.17 09:15;sedi_metalle;RawInt;Sn 5.0 mg D;;;SnCal;;;;;5;4;14124.6;39592.6;68226.5;66855.6;184803;46678.1;45066.2;56190.2;80751.9;34659;249770;136020;202845;38630.7
41;StdDev;10.03.17 09:15;sedi_metalle;RawInt;Sn 5.0 mg D;;;SnCal;;;;;5;4;55.934;245.396;121.088;172.679;379.902;68.932;43.706;163.15;102.867;71.486;232.56;92.554;336.96;135.329
40;Single;10.03.17 09:10;sedi_metalle;RawInt;Sn 2.5 mg D;;;SnCal;;;;;2.5;4;13993.2;41532.3;68607.8;67049.1;184141;46922.9;44587.6;59503.1;80790;34383;162156;134869;201331;39390.7
39;Single;10.03.17 09:11;sedi_metalle;RawInt;Sn 2.5 mg D;;;SnCal;;;;;2.5;4;14086;40868.4;69094;67442.2;185906;47179.5;45377.4;58339.3;81441.3;34716.8;165172;136374;203104;39303.8
38;Single;10.03.17 09:11;sedi_metalle;RawInt;Sn 2.5 mg D;;;SnCal;;;;;2.5;4;14138.8;39454.2;68947.8;67294.1;186375;47278.5;45542.4;56539.9;81430.6;34977.9;166306;137237;204779;38799.6
37;Average;10.03.17 09:11;sedi_metalle;RawInt;Sn 2.5 mg D;;;SnCal;;;;;2.5;4;14072.7;40618.3;68883.2;67261.8;185474;47127;45169.1;58127.4;81220.6;34692.6;164545;136160;203071;39164.7
36;StdDev;10.03.17 09:11;sedi_metalle;RawInt;Sn 2.5 mg D;;;SnCal;;;;;2.5;4;73.71;1061.38;249.454;198.531;1177.99;183.528;510.335;1492.92;372.978;298.189;2144.94;1198.42;1724.23;319.157
35;Single;10.03.17 09:06;sedi_metalle;RawInt;Sn 1.25 mg D;;;SnCal;;;;;1.25;4;14272.1;43570.5;70915.7;68949.4;188755;48372.5;45838.7;63689;83039.3;35134.7;126401;138067;205386;41296.8
34;Single;10.03.17 09:07;sedi_metalle;RawInt;Sn 1.25 mg D;;;SnCal;;;;;1.25;4;14408.6;42907.7;70877.2;68720.5;188805;48273.2;46036.7;62212.1;83054.8;35279.6;126187;138332;205587;40938.4
33;Single;10.03.17 09:08;sedi_metalle;RawInt;Sn 1.25 mg D;;;SnCal;;;;;1.25;4;14384.9;41608.6;69993.3;68318.5;187602;48016.9;45581.3;60057;82300.2;35105.9;126073;137818;205310;40158.6
32;Average;10.03.17 09:08;sedi_metalle;RawInt;Sn 1.25 mg D;;;SnCal;;;;;1.25;4;14355.2;42695.6;70595.4;68662.8;188387;48220.9;45818.9;61986;82798.1;35173.4;126220;138072;205428;40797.9
31;StdDev;10.03.17 09:08;sedi_metalle;RawInt;Sn 1.25 mg D;;;SnCal;;;;;1.25;4;72.936;997.999;521.789;319.383;680.578;183.485;228.345;1826.52;431.264;93.092;166.521;257.042;143.123;581.956
30;Single;10.03.17 09:03;sedi_metalle;RawInt;Sn 0.5 mg D;;;SnCal;;;;;0.5;4;14380.7;49570;73751.4;71155;191462;49803.5;46413.9;73839.5;85193.7;35728;100990;138502;206484;44794.5
29;Single;10.03.17 09:03;sedi_metalle;RawInt;Sn 0.5 mg D;;;SnCal;;;;;0.5;4;14461.6;47861.7;73336.1;70995.2;191327;49572.1;46310.4;71076.1;85049.1;35813.4;101112;138887;206962;43798.7
28;Single;10.03.17 09:04;sedi_metalle;RawInt;Sn 0.5 mg D;;;SnCal;;;;;0.5;4;14376.2;44514.1;71699.6;69851.9;189221;48703.2;45823.7;65708.5;83525.9;35404.9;100460;138483;205978;41870.9
27;Average;10.03.17 09:04;sedi_metalle;RawInt;Sn 0.5 mg D;;;SnCal;;;;;0.5;4;14406.2;47315.3;72929;70667.4;190670;49359.6;46182.7;70208;84589.6;35648.8;100854;138624;206475;43488
26;StdDev;10.03.17 09:04;sedi_metalle;RawInt;Sn 0.5 mg D;;;SnCal;;;;;0.5;4;48.059;2571.86;1084.78;710.72;1256.68;580.114;315.152;4134.42;923.995;215.468;346.624;227.963;492.066;1486.35
25;Single;10.03.17 08:59;sedi_metalle;RawInt;S 5.0 mg D;;;MerckIVCal;;;;;5;4;14212.5;8160420;3287540;2393270;2877680;1760860;340000;12595300;2334090;356695;84140.5;135920;203594;4723860
24;Single;10.03.17 09:00;sedi_metalle;RawInt;S 5.0 mg D;;;MerckIVCal;;;;;5;4;14105;8208360;3293100;2366830;2855810;1730680;332324;12718000;2304340;352498;84112.4;135662;203480;4719190
23;Single;10.03.17 09:00;sedi_metalle;RawInt;S 5.0 mg D;;;MerckIVCal;;;;;5;4;14185.8;8046460;3243490;2344460;2823480;1726190;340488;12419500;2284630;350326;83736.5;135089;202584;4659810
22;Average;10.03.17 09:00;sedi_metalle;RawInt;S 5.0 mg D;;;MerckIVCal;;;;;5;4;14167.8;8138410;3274710;2368190;2852320;1739240;337604;12577600;2307690;353173;83996.5;135557;203219;4700950
21;StdDev;10.03.17 09:00;sedi_metalle;RawInt;S 5.0 mg D;;;MerckIVCal;;;;;5;4;55.973;83163.2;27179.9;24433.3;27267.7;18854.7;4579.12;150035;24899.3;3237.71;225.576;425.334;553.159;35707.6
20;Single;10.03.17 08:56;sedi_metalle;RawInt;S 2.5 mg D;;;MerckIVCal;;;;;2.5;4;14093.7;7902410;3187380;2318320;2792700;1697410;331462;12271300;2254850;345715;83899.5;135014;202674;4584070
19;Single;10.03.17 08:56;sedi_metalle;RawInt;S 2.5 mg D;;;MerckIVCal;;;;;2.5;4;14018.5;8064270;3247640;2351420;2824540;1723130;327536;12504800;2284460;348426;83281.9;134345;200834;4659850
