202/198 raw;Error;201/198 raw;Error;200/198 raw;Error;199/198 raw;Error;204/198 raw;Error;198/196 raw;Error;202/198 Tl corr;Error;201/198 Tl corr;Error;200/198 Tl corr;Error;199/198 Tl corr;Error;204/198 Tl corr;Error;198/196 Tl corr;Error;Total Hg beam;Error;Total Tl beam;Error;Fract;Error;Hg196 beam;Error;Hg198 beam;Error;Hg199 beam;Error;Hg200 beam;Error;Hg201 beam;Error;Hg202 beam;Error;Hg204 beam;Error;Tl203 beam;Error;Tl205 beam;Error;Pt195 beam;Error;Au197 beam;Error;Pb207 beam;Error;Pb204/Hg204;Error;Pt198/Hg198;Error;Pt196/Hg196;Error;Sample Name;Date and Time;File Number
3.024296E+00; { 6.46E-05 } ;1.332960E+00; { 2.23E-05 } ;2.329213E+00; { 5.31E-05 } ;1.696404E+00; { 1.60E-05 } ;7.002600E-01; { 2.18E-05 } ;6.587293E+01; { 1.17E-02 } ;2.966617E+00; { 4.75E-05 } ;1.313785E+00; { 1.56E-05 } ;2.306778E+00; { 5.51E-05 } ;1.688186E+00; { 1.42E-05 } ;6.804142E-01; { 1.45E-05 } ;6.523199E+01; { 1.15E-02 } ;1.180254E+01; { 4.00E-03 } ;2.504839E+01; { 8.30E-02 } ;-9.603320E-01; { 1.46E-03 } ;1.774092E-02; { 6.78E-06 } ;1.168765E+00; { 3.92E-04 } ;1.982685E+00; { 6.72E-04 } ;2.722610E+00; { 9.62E-04 } ;1.557922E+00; { 5.25E-04 } ;3.534682E+00; { 1.20E-03 } ;8.184491E-01; { 2.78E-04 } ;7.345979E+00; { 2.43E-02 } ;1.770241E+01; { 5.87E-02 } ;2.771614E-06; { 4.14E-06 } ;-2.237439E-06; { 4.51E-06 } ;3.320745E-04; { 2.97E-06 } ;2.580309E-05; { 2.29E-07 } ;5.124999E-07; { 7.61E-07 } ;1.177324E-04; { 1.75E-04 } ;'N6 E-02-02' run on 17 March 2017 at 12:16;;
3.027436E+00; { 7.05E-05 } ;1.334091E+00; { 2.98E-05 } ;2.330412E+00; { 5.94E-05 } ;1.696918E+00; { 2.27E-05 } ;7.014006E-01; { 2.44E-05 } ;6.585894E+01; { 1.40E-02 } ;2.967872E+00; { 4.13E-05 } ;1.314310E+00; { 1.51E-05 } ;2.307250E+00; { 4.61E-05 } ;1.688436E+00; { 1.72E-05 } ;6.809117E-01; { 1.08E-05 } ;6.519877E+01; { 1.37E-02 } ;1.176401E+01; { 4.01E-03 } ;2.485933E+01; { 9.96E-02 } ;-9.935460E-01; { 1.19E-03 } ;1.767402E-02; { 7.67E-06 } ;1.164143E+00; { 4.15E-04 } ;1.975434E+00; { 6.90E-04 } ;2.712900E+00; { 9.24E-04 } ;1.553047E+00; { 5.25E-04 } ;3.524306E+00; { 1.19E-03 } ;8.165082E-01; { 2.66E-04 } ;7.289040E+00; { 2.92E-02 } ;1.757029E+01; { 7.05E-02 } ;1.245806E-05; { 3.93E-06 } ;-8.786103E-06; { 5.77E-06 } ;3.261385E-04; { 3.14E-06 } ;2.540457E-05; { 2.43E-07 } ;2.302301E-06; { 7.26E-07 } ;5.285769E-04; { 1.67E-04 } ;'NIST 10 ppb' run on 17 March 2017 at 12:32;;
3.024631E+00; { 3.00E-04 } ;1.333046E+00; { 1.08E-04 } ;2.329144E+00; { 1.32E-04 } ;1.696431E+00; { 4.70E-05 } ;7.004047E-01; { 1.03E-04 } ;6.587479E+01; { 1.29E-02 } ;2.968041E+00; { 1.06E-04 } ;1.314258E+00; { 2.89E-05 } ;2.307197E+00; { 6.52E-05 } ;1.688378E+00; { 1.88E-05 } ;6.809328E-01; { 3.77E-05 } ;6.524782E+01; { 1.32E-02 } ;1.171635E+01; { 6.29E-03 } ;2.493295E+01; { 6.49E-02 } ;-9.432462E-01; { 6.63E-03 } ;1.761335E-02; { 1.07E-05 } ;1.160188E+00; { 6.71E-04 } ;1.968164E+00; { 1.11E-03 } ;2.702256E+00; { 1.47E-03 } ;1.546542E+00; { 8.16E-04 } ;3.509025E+00; { 1.82E-03 } ;8.125626E-01; { 4.01E-04 } ;7.312973E+00; { 1.90E-02 } ;1.761998E+01; { 4.59E-02 } ;1.198597E-06; { 2.63E-06 } ;4.856219E-05; { 5.68E-06 } ;3.362473E-04; { 3.07E-06 } ;2.634645E-05; { 2.36E-07 } ;2.254015E-07; { 4.89E-07 } ;5.179358E-05; { 1.12E-04 } ;'N4 D-05-04' run on 17 March 2017 at 12:45;;
3.024833E+00; { 4.95E-05 } ;1.333170E+00; { 1.99E-05 } ;2.329240E+00; { 5.55E-05 } ;1.696508E+00; { 1.72E-05 } ;7.004856E-01; { 1.66E-05 } ;6.585680E+01; { 1.18E-02 } ;2.968792E+00; { 5.23E-05 } ;1.314557E+00; { 1.77E-05 } ;2.307510E+00; { 6.03E-05 } ;1.688526E+00; { 1.84E-05 } ;6.812011E-01; { 1.72E-05 } ;6.523561E+01; { 1.17E-02 } ;1.176236E+01; { 2.51E-03 } ;2.474823E+01; { 7.37E-02 } ;-9.335144E-01; { 1.24E-03 } ;1.768578E-02; { 4.76E-06 } ;1.164653E+00; { 2.49E-04 } ;1.975842E+00; { 4.18E-04 } ;2.712801E+00; { 5.72E-04 } ;1.552681E+00; { 3.34E-04 } ;3.522876E+00; { 7.61E-04 } ;8.158231E-01; { 1.79E-04 } ;7.259457E+00; { 2.16E-02 } ;1.748877E+01; { 5.21E-02 } ;1.419182E-05; { 2.96E-06 } ;-5.029731E-06; { 5.61E-06 } ;3.199629E-04; { 2.81E-06 } ;2.497439E-05; { 2.20E-07 } ;2.617062E-06; { 5.46E-07 } ;6.015851E-04; { 1.26E-04 } ;'NIST 10ppb' run on 17 March 2017 at 12:58;;
3.025359E+00; { 6.71E-05 } ;1.333320E+00; { 2.05E-05 } ;2.329478E+00; { 6.22E-05 } ;1.696509E+00; { 2.02E-05 } ;7.006614E-01; { 2.07E-05 } ;6.581911E+01; { 1.26E-02 } ;2.968026E+00; { 4.78E-05 } ;1.314273E+00; { 2.17E-05 } ;2.307185E+00; { 5.72E-05 } ;1.688328E+00; { 2.42E-05 } ;6.809459E-01; { 1.62E-05 } ;6.518798E+01; { 1.32E-02 } ;1.181898E+01; { 2.40E-03 } ;2.525655E+01; { 6.34E-02 } ;-9.550086E-01; { 1.67E-03 } ;1.777460E-02; { 4.94E-06 } ;1.170124E+00; { 2.36E-04 } ;1.984952E+00; { 3.80E-04 } ;2.726031E+00; { 5.10E-04 } ;1.560152E+00; { 3.21E-04 } ;3.540122E+00; { 7.27E-04 } ;8.198987E-01; { 1.71E-04 } ;7.407366E+00; { 1.86E-02 } ;1.784918E+01; { 4.49E-02 } ;5.536887E-06; { 4.04E-06 } ;5.772756E-05; { 8.18E-06 } ;3.366749E-04; { 2.96E-06 } ;2.612146E-05; { 2.29E-07 } ;1.016504E-06; { 7.43E-07 } ;2.333162E-04; { 1.71E-04 } ;'N16 D-05-03' run on 17 March 2017 at 13:10;;
3.024483E+00; { 4.56E-05 } ;1.333023E+00; { 1.90E-05 } ;2.329508E+00; { 5.69E-05 } ;1.696448E+00; { 1.77E-05 } ;7.003557E-01; { 1.58E-05 } ;6.590284E+01; { 1.18E-02 } ;2.969164E+00; { 4.76E-05 } ;1.314660E+00; { 2.31E-05 } ;2.308019E+00; { 5.64E-05 } ;1.688595E+00; { 1.79E-05 } ;6.813345E-01; { 1.79E-05 } ;6.528915E+01; { 1.15E-02 } ;1.178357E+01; { 2.52E-03 } ;2.461289E+01; { 8.40E-02 } ;-9.216454E-01; { 1.20E-03 } ;1.770465E-02; { 4.61E-06 } ;1.166800E+00; { 2.42E-04 } ;1.979439E+00; { 4.16E-04 } ;2.718104E+00; { 5.82E-04 } ;1.555371E+00; { 3.34E-04 } ;3.528966E+00; { 7.64E-04 } ;8.171834E-01; { 1.83E-04 } ;7.220342E+00; { 2.46E-02 } ;1.739254E+01; { 5.94E-02 } ;7.625437E-06; { 3.63E-06 } ;1.139974E-05; { 4.67E-06 } ;3.186385E-04; { 2.95E-06 } ;2.481915E-05; { 2.30E-07 } ;1.404408E-06; { 6.69E-07 } ;3.228739E-04; { 1.54E-04 } ;'NIST 10ppb' run on 17 March 2017 at 13:26;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.032969E+00; { 5.28E-05 } ;1.335761E+00; { 1.94E-05 } ;2.332907E+00; { 6.65E-05 } ;1.697701E+00; { 1.62E-05 } ;7.032715E-01; { 1.84E-05 } ;6.593741E+01; { 1.59E-02 } ;2.968289E+00; { 3.95E-05 } ;1.314262E+00; { 2.05E-05 } ;2.307781E+00; { 6.58E-05 } ;1.688504E+00; { 1.54E-05 } ;6.810070E-01; { 1.40E-05 } ;6.522029E+01; { 1.56E-02 } ;1.217453E+01; { 5.18E-03 } ;2.700202E+01; { 7.92E-02 } ;-1.076840E+00; { 1.27E-03 } ;1.824837E-02; { 8.58E-06 } ;1.203273E+00; { 5.04E-04 } ;2.042801E+00; { 8.59E-04 } ;2.807149E+00; { 1.18E-03 } ;1.607298E+00; { 6.86E-04 } ;3.649519E+00; { 1.58E-03 } ;8.462389E-01; { 3.71E-04 } ;7.912629E+00; { 2.32E-02 } ;1.908939E+01; { 5.60E-02 } ;5.283145E-06; { 3.44E-06 } ;-1.574525E-04; { 3.69E-06 } ;3.156710E-04; { 3.32E-06 } ;2.369011E-05; { 2.45E-07 } ;9.452149E-07; { 6.16E-07 } ;2.171656E-04; { 1.42E-04 } ;'NIST 10 ppb' run on 19 May 2017 at 11:51;;
3.032801E+00; { 6.67E-05 } ;1.335694E+00; { 2.33E-05 } ;2.332625E+00; { 5.55E-05 } ;1.697605E+00; { 1.87E-05 } ;7.032577E-01; { 2.50E-05 } ;6.592526E+01; { 1.54E-02 } ;2.968127E+00; { 5.24E-05 } ;1.314239E+00; { 1.89E-05 } ;2.307528E+00; { 4.93E-05 } ;1.688418E+00; { 1.97E-05 } ;6.809979E-01; { 1.81E-05 } ;6.520854E+01; { 1.53E-02 } ;1.217080E+01; { 5.08E-03 } ;2.687681E+01; { 8.89E-02 } ;-1.076219E+00; { 1.38E-03 } ;1.824927E-02; { 8.40E-06 } ;1.202979E+00; { 4.89E-04 } ;2.042196E+00; { 8.39E-04 } ;2.806136E+00; { 1.17E-03 } ;1.606832E+00; { 6.71E-04 } ;3.648397E+00; { 1.54E-03 } ;8.460138E-01; { 3.67E-04 } ;7.875986E+00; { 2.60E-02 } ;1.900083E+01; { 6.29E-02 } ;-1.273917E-05; { 2.33E-06 } ;-1.790309E-07; { 5.70E-06 } ;3.302071E-04; { 2.69E-06 } ;2.478004E-05; { 1.99E-07 } ;-2.278926E-06; { 4.16E-07 } ;-5.236138E-04; { 9.57E-05 } ;'NIST 10 ppb' run on 19 May 2017 at 11:56;;
3.028901E+00; { 4.93E-05 } ;1.334438E+00; { 2.46E-05 } ;2.331227E+00; { 4.81E-05 } ;1.697170E+00; { 1.90E-05 } ;7.019662E-01; { 1.93E-05 } ;6.586968E+01; { 1.34E-02 } ;2.963931E+00; { 3.99E-05 } ;1.312850E+00; { 1.38E-05 } ;2.305976E+00; { 4.51E-05 } ;1.687918E+00; { 2.07E-05 } ;6.795969E-01; { 1.53E-05 } ;6.514880E+01; { 1.33E-02 } ;1.181337E+01; { 5.69E-03 } ;2.736554E+01; { 7.50E-02 } ;-1.083250E+00; { 1.25E-03 } ;1.773654E-02; { 8.29E-06 } ;1.168611E+00; { 5.53E-04 } ;1.983323E+00; { 9.44E-04 } ;2.724289E+00; { 1.31E-03 } ;1.559448E+00; { 7.56E-04 } ;3.539634E+00; { 1.72E-03 } ;8.203274E-01; { 4.05E-04 } ;8.018817E+00; { 2.19E-02 } ;1.934673E+01; { 5.30E-02 } ;1.221658E-05; { 2.94E-06 } ;-2.632909E-05; { 6.10E-06 } ;3.245959E-04; { 2.68E-06 } ;2.512207E-05; { 2.05E-07 } ;2.250746E-06; { 5.41E-07 } ;5.166448E-04; { 1.24E-04 } ;'Fluka 10 ppb' run on 19 May 2017 at 12:15;;
3.034267E+00; { 4.90E-05 } ;1.336147E+00; { 2.20E-05 } ;2.333210E+00; { 5.30E-05 } ;1.697798E+00; { 1.89E-05 } ;7.038369E-01; { 1.57E-05 } ;6.594496E+01; { 1.34E-02 } ;2.968159E+00; { 3.86E-05 } ;1.314205E+00; { 1.81E-05 } ;2.307544E+00; { 5.02E-05 } ;1.688397E+00; { 1.85E-05 } ;6.810695E-01; { 1.20E-05 } ;6.521248E+01; { 1.33E-02 } ;1.232167E+01; { 2.47E-03 } ;2.769797E+01; { 5.36E-02 } ;-1.099654E+00; { 8.79E-04 } ;1.846077E-02; { 5.78E-06 } ;1.217504E+00; { 2.39E-04 } ;2.067070E+00; { 4.09E-04 } ;2.840703E+00; { 5.74E-04 } ;1.626768E+00; { 3.24E-04 } ;3.694234E+00; { 7.46E-04 } ;8.569257E-01; { 1.76E-04 } ;8.115307E+00; { 1.57E-02 } ;1.958266E+01; { 3.79E-02 } ;9.172599E-06; { 4.14E-06 } ;1.799288E-05; { 4.35E-06 } ;3.361988E-04; { 2.67E-06 } ;2.490312E-05; { 1.96E-07 } ;1.622408E-06; { 7.32E-07 } ;3.727489E-04; { 1.68E-04 } ;'NIST 10 ppb' run on 19 May 2017 at 12:30;;
3.036780E+00; { 7.26E-05 } ;1.337019E+00; { 2.36E-05 } ;2.334117E+00; { 5.02E-05 } ;1.698072E+00; { 2.09E-05 } ;7.046858E-01; { 2.30E-05 } ;6.595666E+01; { 1.00E-02 } ;2.967923E+00; { 3.49E-05 } ;1.314148E+00; { 1.81E-05 } ;2.307376E+00; { 4.81E-05 } ;1.688277E+00; { 1.60E-05 } ;6.809613E-01; { 1.33E-05 } ;6.519334E+01; { 9.86E-03 } ;1.195888E+01; { 6.12E-03 } ;2.558949E+01; { 1.40E-01 } ;-1.145912E+00; { 1.24E-03 } ;1.790662E-02; { 1.02E-05 } ;1.181036E+00; { 6.16E-04 } ;2.005455E+00; { 1.04E-03 } ;2.756696E+00; { 1.41E-03 } ;1.579045E+00; { 8.09E-04 } ;3.586495E+00; { 1.82E-03 } ;8.322444E-01; { 4.17E-04 } ;7.495166E+00; { 4.09E-02 } ;1.809433E+01; { 9.88E-02 } ;4.518084E-06; { 3.79E-06 } ;2.383237E-06; { 3.91E-06 } ;3.043653E-04; { 4.10E-06 } ;2.321921E-05; { 3.20E-07 } ;8.231269E-07; { 6.90E-07 } ;1.887699E-04; { 1.58E-04 } ;'NIST 10 ppb' run on 19 May 2017 at 14:12;;
3.031999E+00; { 8.56E-05 } ;1.335428E+00; { 2.82E-05 } ;2.332271E+00; { 5.68E-05 } ;1.697481E+00; { 2.13E-05 } ;7.030715E-01; { 2.85E-05 } ;6.588837E+01; { 1.61E-02 } ;2.963685E+00; { 3.75E-05 } ;1.312739E+00; { 1.56E-05 } ;2.305733E+00; { 4.78E-05 } ;1.687746E+00; { 1.61E-05 } ;6.795606E-01; { 1.15E-05 } ;6.513034E+01; { 1.62E-02 } ;1.166892E+01; { 6.76E-03 } ;2.388113E+01; { 4.49E-02 } ;-1.138219E+00; { 1.66E-03 } ;1.750773E-02; { 9.85E-06 } ;1.153564E+00; { 6.88E-04 } ;1.958153E+00; { 1.15E-03 } ;2.690451E+00; { 1.57E-03 } ;1.540523E+00; { 8.90E-04 } ;3.497664E+00; { 2.00E-03 } ;8.110549E-01; { 4.55E-04 } ;6.995083E+00; { 1.31E-02 } ;1.688604E+01; { 3.18E-02 } ;-1.039650E-05; { 3.89E-06 } ;3.942102E-05; { 7.06E-06 } ;2.834366E-04; { 2.91E-06 } ;2.217356E-05; { 2.26E-07 } ;-1.945913E-06; { 7.27E-07 } ;-4.472322E-04; { 1.67E-04 } ;'Fluka 10 ppb' run on 19 May 2017 at 14:24;;
3.036484E+00; { 5.78E-05 } ;1.336889E+00; { 2.09E-05 } ;2.333590E+00; { 5.54E-05 } ;1.697936E+00; { 1.99E-05 } ;7.046856E-01; { 2.07E-05 } ;6.598208E+01; { 1.02E-02 } ;2.967928E+00; { 4.35E-05 } ;1.314107E+00; { 1.58E-05 } ;2.306987E+00; { 5.39E-05 } ;1.688191E+00; { 1.98E-05 } ;6.810516E-01; { 1.52E-05 } ;6.522241E+01; { 1.03E-02 } ;1.215455E+01; { 3.63E-03 } ;2.535364E+01; { 4.39E-02 } ;-1.141124E+00; { 9.71E-04 } ;1.819056E-02; { 5.84E-06 } ;1.200485E+00; { 3.65E-04 } ;2.038343E+00; { 6.17E-04 } ;2.801439E+00; { 8.44E-04 } ;1.604898E+00; { 4.77E-04 } ;3.645242E+00; { 1.08E-03 } ;8.459463E-01; { 2.45E-04 } ;7.426343E+00; { 1.28E-02 } ;1.792729E+01; { 3.10E-02 } ;-1.056977E-06; { 2.94E-06 } ;-4.894874E-05; { 6.86E-06 } ;2.981129E-04; { 2.58E-06 } ;2.235574E-05; { 1.92E-07 } ;-1.912232E-07; { 5.27E-07 } ;-4.382180E-05; { 1.21E-04 } ;'NIST 10 ppb' run on 19 May 2017 at 14:37;;
3.037000E+00; { 7.88E-05 } ;1.336957E+00; { 3.21E-05 } ;2.334061E+00; { 5.62E-05 } ;1.697881E+00; { 1.82E-05 } ;7.048284E-01; { 3.18E-05 } ;6.595293E+01; { 1.04E-02 } ;2.967702E+00; { 4.61E-05 } ;1.313980E+00; { 2.08E-05 } ;2.307188E+00; { 5.98E-05 } ;1.688039E+00; { 2.09E-05 } ;6.809694E-01; { 1.76E-05 } ;6.518621E+01; { 1.01E-02 } ;1.188001E+01; { 9.25E-03 } ;2.658811E+01; { 3.71E-02 } ;-1.152715E+00; { 1.61E-03 } ;1.778848E-02; { 1.46E-05 } ;1.173237E+00; { 9.31E-04 } ;1.992009E+00; { 1.57E-03 } ;2.738389E+00; { 2.15E-03 } ;1.568579E+00; { 1.22E-03 } ;3.563079E+00; { 2.74E-03 } ;8.269288E-01; { 6.24E-04 } ;7.787213E+00; { 1.09E-02 } ;1.880089E+01; { 2.62E-02 } ;-3.327907E-06; { 3.29E-06 } ;-1.148364E-04; { 3.88E-06 } ;2.961552E-04; { 2.50E-06 } ;2.270436E-05; { 1.88E-07 } ;-6.095096E-07; { 6.04E-07 } ;-1.400000E-04; { 1.39E-04 } ;'N1 C2-01-01 10 ppb' run on 19 May 2017 at 14:50;;
3.037255E+00; { 7.86E-05 } ;1.337159E+00; { 2.68E-05 } ;2.334218E+00; { 5.59E-05 } ;1.698005E+00; { 1.41E-05 } ;7.049595E-01; { 2.79E-05 } ;6.586589E+01; { 1.37E-02 } ;2.967919E+00; { 3.26E-05 } ;1.314135E+00; { 1.63E-05 } ;2.307335E+00; { 4.94E-05 } ;1.688150E+00; { 2.06E-05 } ;6.810640E-01; { 9.91E-06 } ;6.509876E+01; { 1.32E-02 } ;1.208898E+01; { 1.01E-02 } ;2.725325E+01; { 4.76E-02 } ;-1.153362E+00; { 1.69E-03 } ;1.812216E-02; { 1.76E-05 } ;1.193760E+00; { 1.01E-03 } ;2.027027E+00; { 1.71E-03 } ;2.786520E+00; { 2.33E-03 } ;1.596246E+00; { 1.32E-03 } ;3.625750E+00; { 2.98E-03 } ;8.415513E-01; { 6.80E-04 } ;7.981968E+00; { 1.39E-02 } ;1.927128E+01; { 3.37E-02 } ;-3.715135E-06; { 3.33E-06 } ;-2.294429E-06; { 4.46E-06 } ;3.303777E-04; { 2.80E-06 } ;2.490552E-05; { 2.15E-07 } ;-6.719025E-07; { 6.02E-07 } ;-1.540272E-04; { 1.38E-04 } ;'NIST 10 ppb' run on 19 May 2017 at 15:04;;
3.037419E+00; { 6.67E-05 } ;1.337129E+00; { 2.57E-05 } ;2.334243E+00; { 3.98E-05 } ;1.697929E+00; { 2.25E-05 } ;7.049970E-01; { 2.35E-05 } ;6.599428E+01; { 1.31E-02 } ;2.967682E+00; { 3.79E-05 } ;1.313969E+00; { 1.26E-05 } ;2.307146E+00; { 3.55E-05 } ;1.688026E+00; { 1.99E-05 } ;6.809649E-01; { 1.37E-05 } ;6.522065E+01; { 1.30E-02 } ;1.204184E+01; { 7.90E-03 } ;2.754266E+01; { 5.94E-02 } ;-1.160242E+00; { 9.32E-04 } ;1.801815E-02; { 1.21E-05 } ;1.189111E+00; { 7.96E-04 } ;2.019030E+00; { 1.35E-03 } ;2.775624E+00; { 1.83E-03 } ;1.589980E+00; { 1.04E-03 } ;3.611772E+00; { 2.34E-03 } ;8.383000E-01; { 5.34E-04 } ;8.066430E+00; { 1.74E-02 } ;1.947622E+01; { 4.20E-02 } ;2.575920E-06; { 4.19E-06 } ;1.297596E-05; { 2.55E-06 } ;3.192160E-04; { 2.47E-06 } ;2.416719E-05; { 1.87E-07 } ;4.653404E-07; { 7.61E-07 } ;1.068570E-04; { 1.75E-04 } ;'N2 C2-01-03 10 ppb' run on 19 May 2017 at 15:17;;
3.037991E+00; { 6.04E-05 } ;1.337373E+00; { 2.19E-05 } ;2.334688E+00; { 4.47E-05 } ;1.698060E+00; { 1.84E-05 } ;7.052455E-01; { 1.77E-05 } ;6.599395E+01; { 1.27E-02 } ;2.967683E+00; { 3.62E-05 } ;1.314018E+00; { 1.73E-05 } ;2.307308E+00; { 5.07E-05 } ;1.688058E+00; { 1.83E-05 } ;6.810187E-01; { 1.16E-05 } ;6.521491E+01; { 1.25E-02 } ;1.204386E+01; { 8.19E-03 } ;2.725889E+01; { 7.54E-02 } ;-1.169816E+00; { 9.95E-04 } ;1.802098E-02; { 1.35E-05 } ;1.189110E+00; { 8.17E-04 } ;2.019180E+00; { 1.39E-03 } ;2.776150E+00; { 1.90E-03 } ;1.590284E+00; { 1.08E-03 } ;3.612506E+00; { 2.43E-03 } ;8.386043E-01; { 5.58E-04 } ;7.982829E+00; { 2.21E-02 } ;1.927606E+01; { 5.34E-02 } ;-2.258939E-06; { 2.51E-06 } ;1.758746E-07; { 5.28E-06 } ;3.110050E-04; { 3.28E-06 } ;2.350391E-05; { 2.45E-07 } ;-4.051965E-07; { 4.53E-07 } ;-9.302356E-05; { 1.04E-04 } ;'NIST 10 ppb' run on 19 May 2017 at 15:30;;
3.034534E+00; { 3.80E-05 } ;1.336289E+00; { 1.74E-05 } ;2.332944E+00; { 4.57E-05 } ;1.697652E+00; { 1.80E-05 } ;7.040194E-01; { 1.46E-05 } ;6.589581E+01; { 1.27E-02 } ;2.963402E+00; { 3.14E-05 } ;1.312675E+00; { 1.46E-05 } ;2.305324E+00; { 4.34E-05 } ;1.687533E+00; { 1.94E-05 } ;6.795251E-01; { 1.11E-05 } ;6.510740E+01; { 1.24E-02 } ;1.148188E+01; { 5.81E-03 } ;2.727162E+01; { 6.57E-02 } ;-1.184569E+00; { 6.83E-04 } ;1.722151E-02; { 1.05E-05 } ;1.134752E+00; { 5.37E-04 } ;1.926429E+00; { 9.17E-04 } ;2.646763E+00; { 1.33E-03 } ;1.516022E+00; { 7.67E-04 } ;3.443434E+00; { 1.61E-03 } ;7.987130E-01; { 3.98E-04 } ;7.985693E+00; { 1.92E-02 } ;1.928593E+01; { 4.65E-02 } ;6.834589E-06; { 3.15E-06 } ;-5.094208E-05; { 1.23E-05 } ;3.023269E-04; { 3.18E-06 } ;2.400613E-05; { 2.50E-07 } ;1.296580E-06; { 5.98E-07 } ;2.970935E-04; { 1.37E-04 } ;'Fluka 10 ppb' run on 19 May 2017 at 15:44;;
3.038576E+00; { 5.33E-05 } ;1.337588E+00; { 1.96E-05 } ;2.334487E+00; { 5.04E-05 } ;1.698146E+00; { 1.83E-05 } ;7.054153E-01; { 1.95E-05 } ;6.593601E+01; { 1.13E-02 } ;2.967618E+00; { 3.47E-05 } ;1.314043E+00; { 1.49E-05 } ;2.306917E+00; { 4.54E-05 } ;1.688071E+00; { 1.71E-05 } ;6.809717E-01; { 1.33E-05 } ;6.514997E+01; { 1.13E-02 } ;1.194258E+01; { 9.65E-03 } ;2.722104E+01; { 6.09E-02 } ;-1.179814E+00; { 8.65E-04 } ;1.787966E-02; { 1.35E-05 } ;1.179004E+00; { 9.61E-04 } ;2.002112E+00; { 1.63E-03 } ;2.752376E+00; { 2.22E-03 } ;1.577022E+00; { 1.28E-03 } ;3.582494E+00; { 2.89E-03 } ;8.316874E-01; { 6.64E-04 } ;7.971125E+00; { 1.78E-02 } ;1.924991E+01; { 4.31E-02 } ;2.196264E-06; { 3.61E-06 } ;-8.269251E-05; { 1.38E-05 } ;3.038797E-04; { 2.35E-06 } ;2.318071E-05; { 1.80E-07 } ;4.103973E-07; { 6.61E-07 } ;9.384328E-05; { 1.52E-04 } ;'NIST 10 ppb' run on 19 May 2017 at 15:56;;
3.039149E+00; { 5.12E-05 } ;1.337701E+00; { 1.88E-05 } ;2.334766E+00; { 5.98E-05 } ;1.698083E+00; { 2.31E-05 } ;7.056358E-01; { 1.58E-05 } ;6.593830E+01; { 1.56E-02 } ;2.968286E+00; { 3.75E-05 } ;1.314166E+00; { 1.30E-05 } ;2.307228E+00; { 5.99E-05 } ;1.688015E+00; { 2.30E-05 } ;6.812029E-01; { 1.16E-05 } ;6.515370E+01; { 1.55E-02 } ;1.147175E+01; { 6.46E-03 } ;2.759333E+01; { 1.97E-02 } ;-1.178565E+00; { 6.30E-04 } ;1.716841E-02; { 1.19E-05 } ;1.132408E+00; { 6.44E-04 } ;1.922926E+00; { 1.09E-03 } ;2.643873E+00; { 1.50E-03 } ;1.514806E+00; { 8.50E-04 } ;3.441513E+00; { 1.92E-03 } ;7.990567E-01; { 4.42E-04 } ;8.080253E+00; { 5.79E-03 } ;1.951308E+01; { 1.39E-02 } ;1.418305E-05; { 3.72E-06 } ;3.803898E-05; { 6.38E-06 } ;3.100357E-04; { 2.62E-06 } ;2.461770E-05; { 2.11E-07 } ;2.701425E-06; { 7.08E-07 } ;6.201916E-04; { 1.63E-04 } ;'N3 D-05-02' run on 19 May 2017 at 16:09;;
3.038445E+00; { 4.51E-05 } ;1.337576E+00; { 1.78E-05 } ;2.334584E+00; { 5.16E-05 } ;1.698075E+00; { 2.07E-05 } ;7.053559E-01; { 1.53E-05 } ;6.596634E+01; { 8.14E-03 } ;2.967664E+00; { 3.44E-05 } ;1.314086E+00; { 1.52E-05 } ;2.307104E+00; { 4.67E-05 } ;1.688027E+00; { 2.01E-05 } ;6.809695E-01; { 9.67E-06 } ;6.518225E+01; { 8.13E-03 } ;1.197756E+01; { 8.37E-03 } ;2.738974E+01; { 4.77E-02 } ;-1.177363E+00; { 5.30E-04 } ;1.791899E-02; { 1.20E-05 } ;1.182472E+00; { 8.36E-04 } ;2.007944E+00; { 1.42E-03 } ;2.760604E+00; { 1.93E-03 } ;1.581659E+00; { 1.11E-03 } ;3.592886E+00; { 2.49E-03 } ;8.340744E-01; { 5.74E-04 } ;8.020716E+00; { 1.40E-02 } ;1.936902E+01; { 3.37E-02 } ;1.714496E-05; { 3.00E-06 } ;-3.886242E-06; { 3.57E-06 } ;3.147637E-04; { 2.14E-06 } ;2.393705E-05; { 1.66E-07 } ;3.121964E-06; { 5.46E-07 } ;7.170064E-04; { 1.25E-04 } ;'NIST 10 ppb' run on 19 May 2017 at 16:23;;
